f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,f3_mean,f3_std,f3_min,f3_max,f4_mean,f4_std,f4_min,f4_max,f5_mean,f5_std,f5_min,f5_max,pitch3_mean,pitch3_std,pitch3_min,pitch3_max,activity
1.0335167065601457e-15,4.871156875452544,-15.304886363636363,16.795113636363638,7.751375299201094e-16,16.67828609149923,-19.84943181818182,20.15056818181818,5.167583532800729e-15,18.760850433141087,-20.490340909090907,22.60965909090909,-2.583791766400364e-16,13.535971607650476,-16.521477272727275,15.678522727272735,-2.5837917664003644e-15,12.794007176334516,-13.345909090909096,19.954090909090915,-8.526512829121202e-15,33.62953402527279,-19.081604755372297,339.75613275711066,005
-3.2297397080004555e-16,3.403028700855016,-54.67045454545455,0.3295454545454532,1.7763568394002505e-15,1.1051827508184404,-14.539204545454544,1.2607954545454625,3.2781858036204626e-15,1.0200055640647954,-14.807386363636365,1.1926136363636315,-8.881784197001252e-16,0.9863935832802044,-12.80625,2.3937500000000007,2.4868995751603505e-15,1.190988113269993,-16.648636363636363,1.651363636363648,1.6019508951682258e-14,13.958628107550943,-67.2932569247449,22.388961958107306,012
4.134066826240583e-15,17.537486833109455,-28.71681818181818,13.98318181818183,-2.0670334131202917e-15,10.210522084958113,-16.662159090909093,10.637840909090908,1.5502750598402185e-15,11.318848043097285,-18.0875,16.012500000000003,1.0335167065601457e-15,20.59393049275674,-32.736363636363635,29.763636363636365,0.0,45.0327166858434,-48.11772727272727,62.88227272727273,5.167583532800729e-15,31.29459179959024,-47.84358733722257,52.931667417157456,011
-3.6253828222305106e-15,0.7848757600268252,-11.088636363636365,1.9113636363636388,2.664535259100376e-15,0.6362201035369989,-8.602840909090908,0.3971590909090956,-3.500230408545493e-15,0.6808771915698156,-10.9375,0.0624999999999964,-1.130408897800159e-16,0.841186655665331,-11.340681818181816,1.4593181818181833,5.490557503600774e-16,0.8887672537874908,-12.32863636363636,1.8713636363636432,1.0335167065601457e-15,106.96603224814278,-156.90246275402214,194.53552483434655,007
3.100550119680437e-15,11.456612401444946,-16.380681818181817,11.119318181818183,2.0670334131202917e-15,24.94500040895755,-33.825227272727275,26.174772727272725,0.0,18.694940005739035,-25.630000000000003,20.370000000000005,-1.0335167065601458e-14,28.79950356837985,-39.53818181818183,29.76181818181817,-2.0670334131202917e-15,15.970981910060749,-22.45568181818182,18.14431818181819,-7.751375299201094e-16,80.2634428343125,-171.4137661334772,158.91187261991092,001
1.8554854622462616e-14,3.835471668980716,-54.58659090909089,0.7134090909091242,3.8110928554405374e-15,5.411311250510055,-20.92556818181818,7.474431818181827,-2.583791766400364e-16,5.030185298771739,-20.776704545454542,6.42329545454546,-1.5502750598402185e-15,3.740305331746337,-14.17784090909091,7.822159090909093,3.7545724105505294e-16,1.6821374044403608,-11.947840909090909,5.7521590909090925,3.100550119680437e-15,80.4383943974526,-98.00916557199795,99.63892839412613,000
-2.0670334131202917e-15,48.03387901323244,-67.23181818181818,34.86818181818184,2.0670334131202917e-15,48.09738752213086,-67.32147727272728,35.178522727272735,-1.4469233891842042e-14,48.09928422089028,-67.32272727272729,35.07727272727273,-4.134066826240583e-15,47.902757365014885,-67.04568181818183,34.95431818181818,4.134066826240583e-15,48.12551416007405,-67.36068181818183,35.13931818181818,8.268133652481165e-15,68.33404749523959,-93.87023044717834,74.91224980025477,007
1.3504349154076905e-15,0.7119805631574855,-11.388636363636364,0.4113636363636388,-2.494973924430352e-15,0.5232833011124476,-8.111363636363638,0.3886363636363654,-5.571300996300786e-16,0.7015521457619104,-11.081363636363635,0.518636363636368,-2.8462081176754013e-15,0.7041471656468056,-11.174204545454549,0.4257954545454545,-1.8046170618452544e-15,0.6817916661510739,-10.943181818181817,0.1568181818181813,1.4634758051877065e-15,0.3100972259928773,-0.0528390793907469,4.964552332569894,013
1.291895883200182e-16,2.042307566523953,-16.22659090909091,7.073409090909095,-3.2943345021604644e-15,0.8556947964728691,-11.139772727272728,2.360227272727279,3.2297397080004555e-16,2.0722484494779185,-14.03,4.370000000000001,5.425962709440765e-15,4.7014702234935735,-22.584318181818176,11.215681818181828,-4.134066826240583e-15,39.19088870173022,-45.41136363636364,50.588636363636375,-3.100550119680437e-15,87.40153185470457,-117.14998291114344,127.8364570464842,008
-4.473189495580631e-15,0.99036682410155,-15.90909090909091,0.0909090909090863,-3.500230408545493e-15,0.6808771915698156,-10.9375,0.0624999999999964,-3.500230408545493e-15,0.6808771915698156,-10.9375,0.0624999999999964,7.468773074751053e-16,0.9009182643327108,-14.410909090909088,0.0890909090909097,-3.500230408545493e-15,0.6808771915698156,-10.9375,0.0624999999999964,-2.119516683375299e-17,0.0282294783130881,-0.3022743022357227,0.0455110794086868,015
